,loc,country
19111,lima-peru..,perú
19112,"fuengirola, españa",españa
19113,"san josé de guanipa, venezuela",venezuela
19114,región de murcia - la tierra,españa
19115,montería - córdoba - colombia,colombia
19116,españa 🇪🇸🇪🇸🇪🇸 ,españa
19117,huejotzingo puebla ,méxico
19118,chigua ante,-
19119,chiloeches,españa
19120,de colombia con amor. ,-
19121,san miguel allende gto. ,méxico
19122,coronel oviedo - paraguay,paraguay
19123,"1136 fifth avenue, new york",united states
19124,ba argentina,argentina
19125,"cabudare, lara, venezuela.",venezuela
19126,tlön,nederland
19127,"cullera, españa",españa
19128,en la cuidad del rock! 🤙🤘👊,-
19129,argentina  bs.as,argentina
19130,ciudadano del universo,-
19131,chabás - santa fe - argentina,argentina
19132,méxico-tenochtitlán,méxico
19133,venezuela america del sur,argentina
19134,lugar de la carnita asada,-
19135,mallorca ⇄ cartagena,españa
19136,asturies-madriz,-
19137,"tegucigalpa, m.d.c.",-
19138,el cybermundo,-
19139,"playa del carmen, mexico",méxico
19140,"juan álvarez mendizal,76madrid",-
19141,🐈,-
19142,parana,brasil
19143,p.g.s.m-argentina,-
19144,"argentina, catamarca",argentina
19145,"kissimmee, fl",united states
19146,"durango, mex.",méxico
19147,"lucca, toscana",italia
19148,magallanes y la antártica chil,-
19149,provincia de la antártida..,argentina
19150,"caracas, ven",venezuela
19151,morro solar,perú
19152,xarlitepec,-
19153,"hacienda de echegaray, naucalp",-
19154,san félix estado bolivar ,venezuela
19155,toluca la bella,méxico
19156,🐰🐥 ￤ 02’z ♡,brasil
19157,tampico tam.,méxico
19158,mercedes ,brasil
19159,@asotoz,-
19160,"üt: 10.436729,-66.860964",-
19161,madrid...,españa
19162,"colombia 🇨🇴, ahora #polombia",-
19163,philadelphia,united states
19164,enterprise lane,united states
19165,sesame street,united states
19166,santa rosa,united states
19167,ciudad autónoma d buenos aires,argentina
19168,sn fco del rincon guanajuato,-
19169,"queens, ny",united states
19170,madrid-sur,españa
19171,ciudad (city) de méxico,méxico
19172,yucatán ,méxico
19173,"escóznar, granada, españa",españa
19174,amazonas - colombia,colombia
19175,la luna. ,méxico
19176,en cualquier lugar de españa.,-
19177,colombia medellin granada,colombia
19178,"maracaibo, zulia -venezuela",venezuela
19179,brazo de perseo (piscis-cetus),-
19180,sheldon,united states
19181,vgg santa fe ,argentina
19182,nowhere land,united states
19183,"tristán suárez, argentina",argentina
19184, #원호 heart ,-
19185,cordoba.san francisco.,argentina
19186,p fkn r,-
19187,+51979613743,-
19188,residente en madrid.,-
19189,pejezuela ,-
19190,"los angeles, ca / 🇲🇽",united states
19191,"south carolina, usa",united states
19192,"malaga, wa",australia
19193,"cuernavaca, morelos méxico.",méxico
19194,méxico-península caribe🍍,-
19195,huamachuco - la libertad,perú
19196,zacatecas méxico,méxico
19197,rockport,united states
19198,altos de crotto,-
19199,"madrid, españa, spain",españa
19200,azuquita pal café,-
19201,paraná - e.r.,argentina
19202,lejos de la gente por favor ,-
19203,soñando en coso de martiricos.,-
19204,zona oeste bs as,-
19205,vilagarciadearousa,-
19206,"mutxamel,  (alicante) españa ",españa
19207,abogdo litigante.,-
19208,"la chingada, nuevo león",-
19209,arévalo.,españa
19210,santiago - barcelona ,cuba
19211,mi extremadurita,-
19212,"aguilas, españa",españa
19213,munro,argentina
19214,"ni de aqui, ni de alla",-
19215,"chile, elqui valley ",chile
19216,🇪🇸ferrolana por el mundo🇪🇸,-
19217,coruña ,españa
19218,riba-roja de túria,españa
19219,"garcía, nl",nederland
19220,"la h, sonora",-
19221,entre cartagena y murcia,españa
19222,españa/spain,españa
19223,najwitz• alvitz• lennie,-
19224,latin,hrvatska
19225,municipio sal si puedes,bolivia
19226,el mundo y sus alrededores.,-
19227,🇪🇨 esmeraldas ,brasil
19228,"blvd of broken dreams, mexico",-
19229,san jose de cúcuta. ,colombia
19230,yhlqmdlg,-
19231,"huelva, southside spain.",-
19232, paraguay - san lorenzo,paraguay
19233,écija,españa
19234,"nauta, peru",perú
19235,santiago alameda 1371,chile
19236,la ceiba honduras,honduras
19237,s.m. de tucumán -argentina,-
19238,"peronia, pais cuarto mundista",-
19239,"üt: 18.515941,-88.286287",-
19240,venezuela y portugal,-
19241,mi mundo y nada más,-
19242,esparza/heredia ,-
19243,"jerez, andalucia, spain",españa
19244,"liberty city,liberty state.",united states
19245,"cdmx, puebla y cholulita.",-
19246,"wiesbaden, germany",deutschland
19247,"fuente álamo de murcia, españa",españa
19248,"irun,euskadi",españa
19249,"venezuela, yaracuy, guama",venezuela
19250,palmira mza,argentina
19251,duranyork,-
19252,cdmx  ,méxico
19253,col/esp,españa
19254,cuarta region ,paraguay
19255,corrientes-argentina,argentina
19256,dentro de 4 paredes,-
19257,berazategui,argentina
19258,arabronx hills,-
19259,everywhereॐ ,-
19260,"rosario, argentina ",argentina
19261,well phil... ,philippines
19262,burlada - navarra,españa
19263,"belize, centro américa.",-
19264,"el prat de llobregat, españa",españa
19265,la reina ,chile
19266,"los reyes la paz, estado de mé",méxico
19267,"vilanova del camí, españa",españa
19268,"medellín, colombia ",colombia
19269,"ilo, moquegua-peru 🇵🇪",perú
19270,venezuela  mayo 2015,ecuador
19271,idem,türkiye
19272,guayaquil/buenos aires,ecuador
19273,valle del cauca,colombia
19274,la cuna de la gloria ,-
19275,gaza ♡ ccs ♡ bs as ♡ madrid,-
19276,"madrid, españa 📍",españa
19277,chetoslovaquia y tolosa,-
19278,del hoyo de pelempito,-
19279,cordoba. argentina.,argentina
19280,fondodebikini ,-
19281,mansión wayne 📌,united states
19282,"macate, perú",perú
19283,"san isidro, lima, perú",perú
19284,estado de méxico. ,méxico
19285,al servicio de españa 🇪🇸,-
19286,colina,brasil
19287,"moncho, costa rica",costa rica
19288,"tamaulipas, méxico 📍",méxico
19289,dominicano ,méxico
19290,"zapopan, jal",méxico
19291,la rioja argentina,argentina
19292,"caracas , venezuela",venezuela
19293,donde estés tú...,-
19294,choluteca,honduras
19295,monteria - colombia,colombia
19296,"coacalco de berriozábal, méxico",méxico
19297,parets,france
19298,cuna del mal,-
19299,🇪🇦🇲🇨,-
19300,usa territory of puerto rico,-
19301,"la paz, canelones",uruguay
19302,republica precaria de peronia ,-
19303,"los molares, españa",españa
19304,españa/lo que queda de ella,-
19305,entre ríos. del rojo,-
19306,resistencia chaco ,argentina
19307,"biscay, basque country",españa
19308,"facatativá, cundinamarca",colombia
19309,highlands of méxico,united states
19310,"ca, usa.",united states
19311,reconquista- sta fe,argentina
19312,"tordesillas, valladolid",españa
19313,bs.as. - argentina,argentina
19314,quebrada infierno; lar  s/n,-
19315,en la casa de cristona🤩✋🏽,-
19316,🇬🇧🇪🇸,-
19317,"buenos aires, caba",argentina
19318,"houston, tx, usa",united states
19319,barcelona / global car market,-
19320,tenerife 🇮🇨,españa
19321,panamá la bella!,panamá
19322,a strange land.,-
19323,central。paraguay。,paraguay
19324,a media cuadra de cybertron,-
19325,anna stan acc,-
19326,"chivilcoy, b.a., argentina",argentina
19327,fondo de 👙,italia
19328,el futuro,colombia
19329,marlborough,united states
19330,'''''''''''',-
19331,"valera, edo trujillo",-
19332,en méxico de la 4corrupción,-
19333,bogota...,colombia
19334,budapest,magyarország
19335,en un pequeño lugar de iberia ,-
19336,de bejuma carabobo-venezuela,-
19337,"quito, guayaquil, ecuador",ecuador
19338,sempiternal ♥ // buenos aires,-
19339,tortuguitas-  bs. as,argentina
19340,en algun lugar de aqui,-
19341,itauguá-paraguay ,paraguay
19342,ponferrada / madrid,españa
19343,sin lugar,méxico
19344,estado divergente,-
19345,barcelona✨🤘🏼,españa
19346,españa. ,españa
19347,"madrid, castilla",españa
19348,reforma,méxico
19349,"resistencia, chaco",argentina
19350,león ,españa
19351,ciudad de méxico. mexico,méxico
19352,la rioja  argentina,argentina
19353,"cracovia, polonia",polska
19354,"📍 valdoviño, galicia",españa
19355,al sur de ex,chile
19356,"liverpool, england",united kingdom
19357,rosario - santa isabel.,argentina
19358,"urubamba, peru",perú
19359,vila de gràcia (guadalix),-
19360,larroque-e.r.,-
19361,galicia spain,españa
19362,caracas/venezuela ,venezuela
19363,"ciudad delgado, el salvador",el salvador
19364,valencia (spain),españa
19365,necochea ,argentina
19366,provincia de la antártida🇦🇷,argentina
19367,de la chin...,malaysia
19368,hoy se chicha,-
19369,"palermo, caba",argentina
19370,monterrey nuevo leon,méxico
19371,no son recomendaciones de nada,-
19372,watching the greatest showman♥,-
19373,españa - asturias - oviedo,españa
19374,34,türkiye
19375,santa anita,méxico
19376,un país lleno de felicidad :) ,-
19377,"huechuraba, chile",chile
19378,the sea,united kingdom
19379,salamanca guanajuato,méxico
19380,"41.50792,2.10976",españa
19381,lp,argentina
19382,"oncativo, córdoba, argentina.",argentina
19383,florida uruguay,uruguay
19384,venezolano ,venezuela
19385,opulenta caba,-
19386,monagas venezuela,venezuela
19387,orcolandia ,-
19388,catalunya lliure ,españa
19389,neiva,colombia
19390,palma (i.baleares),españa
19391,少女時代 || 정수연 || 今月の少女 ♡,-
19392,"cerrito entre ríos, argentina",argentina
19393,de otro planeta ,-
19394,"méxico, chiapas, tuxtla gtz.",méxico
19395,achao ,chile
19396,"san felipe, estado yaracuy, venezuela",venezuela
19397,"unila, foz do iguaçu-pr",brasil
19398,alcoy (alicante) españa,españa
19399,in the void,united kingdom
19400, a donde me lleva la vida,-
19401,república de peronia,-
19402,"ny, ny",united states
19403,universidad de salamanca,méxico
19404,"soria, españa.",españa
19405,abyayala,-
19406,"221b baker street, london",united kingdom
19407,pigfarts ; she|her ; 20 ミ☆,-
19408,desde algún lugar en la tierra,-
19409,"mexico, d, f.",france
19410,villanueva de los infantes,españa
19411,alabado sea el dios covid,-
19412,solo dios y yo la conocemos!,-
19413,"cumaná, estado sucre",venezuela
19414,he/him 𝗷𝗲𝗮𝗴𝗲𝗿𝗶𝘀𝘁𝗮 ,ປະເທດລາວ
19415,santa fe reconquista,argentina
19416,la tierra le monde,-
19417,la réunion,france
19418,"barquisimeto, ",venezuela
19419,nueva venezuela ,venezuela
19420,cabornera,españa
19421,serbia herzegovina,bosna i hercegovina / босна и херцеговина
19422,"costa atlántica, colombia",-
19423,🗺🤷🏻‍♂️,-
19424,manta_ecuador,ecuador
19425,˒ 𝐎'brien ─ 𝚕ondon﹕⚡,-
19426,"cuernavaca, morelos. méxico.",méxico
19427,universidad nacional autónoma de méxico,méxico
19428,she/her🤍,polska
19429,morteros-córdoba-argentina,argentina
19430,"üt: 18.433688,-69.968736",-
19431,barcelona ( españa ),españa
19432,"the great indoors, boston/prov",-
19433,"cuevas de san marcos, españa",españa
19434,1936,norge
19435,godoy cruz,argentina
19436,précy-sur-oise (60),france
19437,entre a coruña e barcelona.,-
19438,bs.as - lanus este,argentina
19439,neuquén y bs.as.,argentina
19440,"bursa, türkiye",türkiye
19441,"canals, régne de valéncia",españa
19442,my dreamt neverland...,-
19443,"escuque, venezuela",venezuela
19444,"far from you, far from me. ",-
19445,argentina- bs. as.- c.a.b.a.,-
19446,지혜,대한민국
19447,puerto ordaz - venezuela,venezuela
19448,ciudad bolivar - venezuela,venezuela
19449,ventalandia ,-
19450,allariz,españa
19451,"santiago, temuco, san felipe",-
19452,"solo rock , soul y blues",-
19453,praia do rosa,brasil
19454,mexico city-baku-ankara-brusse,-
19455,...el mundo! ,españa
19456,"el santuario, antioquia. ",colombia
19457,tierra de hermosas mujeres,-
19458,dorado,philippines
19459,argendoza,-
19460,where good music’s playing.,-
19461,soy de caballito ,-
19462,lux,france
19463,lost in a deep black hole,-
19464,brandsen 805,argentina
19465,venezuela (efrain),venezuela
19466,san lorenzo-paraguay,paraguay
19467,εїз,españa
19468,valley of oz,australia
19469,"santo domingo, d.n..",españa
19470,"lugano, suiza",schweiz/suisse/svizzera/svizra
19471,latinoamerica ,argentina
19472,"castilla y león, españa 🔻",españa
19473,compostela. galiza,españa
19474,centro comercial,españa
19475,buenos aires cdad autónoma,-
19476,"andrómeda, galaxia faraway!!",-
19477,"anguiano,logroño,la rioja",españa
19478,las cosas mas sencillas,-
19479,"caba, argentina ",argentina
19480,cachagua,chile
19481,chula vista ca.,united states
19482,"h. ciudad juárez, chihuahua.",méxico
19483,monte grande,argentina
19484,"río tercero, córdoba ",argentina
19485,"üt: 8.291704,-62.742936",-
19486,"añover de tajo, españa",españa
19487,buin - chile,chile
19488,"saltillo,méxico.",méxico
19489,ita-paraguay,paraguay
19490,"isabela, puerto rico",united states
19491,familia de mexico,united states
19492,santander-riaño,españa
19493,on the moon 🌒,canada
19494,"quindío, colombia",colombia
19495,jacobsland city,españa
19496,aviles,españa
19497,san juan argentina,argentina
19498,margen izquierda del nervión,-
19499,oax,méxico
19500,"bilbao, euskal-herria",españa
19501,cerro chato durazno,uruguay
19502,"o77' toletvm-mad, spain",-
19503,🍜🥢,-
19504,u.s.a florida,united states
19505,republiqueta de morondanga,-
19506,pambination,-
19507,la palma / sevilla,españa
19508,san juan - argentina,argentina
19509,montañas argentinas,-
19510,"la luisa, puerto rico",-
19511,juan b justo 518 río colorado ,argentina
19512,ciudadano del world,-
19513,"bloomingdale, nj",united states
19514,manta-manabi -ecuador,ecuador
19515,conduciendo,colombia
19516,✴️🌪️🖤☠️,-
19517,"catalunya, españa",españa
19518,"transmito desde curicó, chile",-
19519,"granada, meta",colombia
19520,tenerife-canarias,españa
19521,"üt: 10.46641,-66.975412",-
19522,uruguay / argentina,argentina
19523,"-3.985828,-79.207143",ecuador
19524,cancun quintana roo,méxico
19525,"barranquilla y bogotá, col. ",-
19526,bts-1d stan ♡,-
19527,   venezuela,venezuela
19528,guanare_portuguesa,venezuela
19529,from paraguay,-
19530,quart de poblet (valencia),españa
19531,abolofem⋆ ,-
19532,"moreno, -bs as -argentina",argentina
19533,mauriciopezdeoro@gmail.com,-
19534,la tres veces coronada villa,-
19535,"capital federal , palermo 📍",argentina
19536,"san jorge,santa fe",argentina
19537,"caba, argentina san telmo",argentina
19538,"comunidad de madrid, españa. ",españa
19539,s!her 🦦,ایران
19540,ahora  en córdoba..mi ciudad..,-
19541,lana del rey,nederland
19542,peronia del norte ,-
19543,"acolman, méxico",méxico
19544,"barra del bar torino, 1919.",-
19545,| kiwi mía |,-
19546,"bizkaia, euskal herria",españa
19547,quibdo choco,colombia
19548,"mexico,  d.f.",méxico
19549,"leeds, west yorkshire",united kingdom
19550,san luis del palmar corrientes,argentina
19551,alenamia,-
19552,"cca-unam. ciudad de mexico, df",-
19553,"alcalá de henares, españa 🇪🇸",españa
19554,"valverde de leganés, españa",españa
19555,montecristi - ecuador,ecuador
19556,"medellín, colombia 🇨🇴",colombia
19557,fosa de las marianas,-
19558,the broken heart of mexico,-
19559,厄瓜多尔 ,ecuador
19560,andalucía ,españa
19561,"santiago, mapurbe",-
19562,"la rioja, argentina✨",argentina
19563,my perver✌forever too far ,-
19564,"patagonia norte, argentina",argentina
19565,penonomé ,panamá
19566,chicharrilandia.,-
19567,en algún lugar ,paraguay
19568,universidad francisco marroquín,españa
19569,"anchorena, san luis",argentina
19570,"cd. madero, tamaulipas, mexico",méxico
19571,zapala,argentina
19572,a donde me lleven los pies,-
19573,concha espina.,españa
19574,tacna-perú,perú
19575,ⓒⓞⓝⓒⓔⓟⓒⓘⓞⓝ💗,-
19576,librepensadora,-
19577,🇮🇨🏳️‍🌈,-
19578,"alsacia, francia",france
19579,    인생은 계속된다,-
19580,sudaka ,france
19581,royaume du maroc larache,maroc / ⵍⵎⵖⵔⵉⴱ / المغرب
19582,cancún - miami,-
19583,"touya, alan, joe, raiden & ash",-
19584,plano astral ,-
19585, desde la barricada en c.a.b.a,-
19586,los menucos-r.n,-
19587,revolución,méxico
19588,en el infierno,españa
19589,el altet alicante,españa
19590,🇬🇹 / 🇺🇸 ,-
19591,asunción dl paraguay,-
19592,"dominican republic , sto dgo",república dominicana
19593,pirineo gerundense,-
19594,"santa lucía, argentina",argentina
19595,hufflepuff,united states
19596,de por ahí,-
19597,latacunga cotopaxi,ecuador
19598,donde tengo que estar,-
